user_id,age,gender,region,signup_at,acquisition_channel,membership_tier,primary_device
USR-001556,26,male,BUSAN,2026-04-02T01:18:00+09:00,referral,basic,desktop
USR-001557,51,female,DAEJEON,2025-03-10T20:14:00+09:00,referral,basic,mobile
USR-001558,70,male,SEOUL,2024-09-25T14:07:00+09:00,social,premium,mobile
USR-001559,40,female,SEOUL,2026-05-07T13:56:00+09:00,referral,basic,mobile
USR-001560,69,female,SEOUL,2025-05-23T07:03:00+09:00,paid_search,vip,mobile
USR-001561,31,female,SEOUL,2025-08-25T03:23:00+09:00,organic,basic,mobile
USR-001562,27,female,BUSAN,2024-07-04T23:50:00+09:00,direct,plus,desktop
USR-001563,38,female,GYEONGGI,2024-07-20T20:33:00+09:00,social,plus,desktop
USR-001564,54,female,GYEONGGI,2024-10-29T13:47:00+09:00,organic,plus,desktop
USR-001565,24,female,GYEONGGI,2024-08-24T16:16:00+09:00,direct,basic,mobile
USR-001566,51,female,SEOUL,2026-06-05T01:35:00+09:00,affiliate,basic,desktop
USR-001567,48,female,INCHEON,2025-12-19T00:21:00+09:00,paid_search,plus,desktop
USR-001568,53,male,SEOUL,2025-05-19T10:56:00+09:00,social,basic,mobile
USR-001569,30,female,GYEONGGI,2026-02-06T02:54:00+09:00,paid_search,premium,desktop
USR-001570,33,male,INCHEON,2024-09-04T02:57:00+09:00,referral,basic,desktop
USR-001571,36,female,INCHEON,2024-11-29T11:15:00+09:00,organic,plus,mobile
USR-001572,46,female,GYEONGGI,2025-05-11T08:44:00+09:00,organic,basic,mobile
USR-001573,30,female,DAEGU,2026-06-05T21:46:00+09:00,direct,basic,mobile
USR-001574,20,female,BUSAN,2025-05-16T13:08:00+09:00,email,basic,mobile
USR-001575,36,male,GYEONGGI,2025-02-03T11:33:00+09:00,referral,basic,desktop
USR-001576,38,female,SEOUL,2025-07-15T01:40:00+09:00,organic,basic,tablet
USR-001577,32,male,SEOUL,2026-04-25T10:50:00+09:00,email,premium,mobile
USR-001578,22,male,SEOUL,2026-05-04T21:10:00+09:00,paid_search,basic,mobile
USR-001579,67,male,BUSAN,2026-06-08T11:47:00+09:00,referral,basic,mobile
USR-001580,55,male,GYEONGGI,2025-03-12T14:00:00+09:00,referral,basic,desktop
USR-001581,63,female,DAEJEON,2026-04-09T02:52:00+09:00,referral,plus,tablet
USR-001582,37,female,INCHEON,2026-05-12T00:37:00+09:00,referral,basic,desktop
USR-001583,40,female,GYEONGGI,2025-11-22T14:53:00+09:00,organic,vip,mobile
USR-001584,62,female,SEOUL,2025-10-05T19:09:00+09:00,affiliate,premium,desktop
USR-001585,47,male,SEOUL,2024-12-25T16:18:00+09:00,paid_search,basic,desktop
USR-001586,21,male,SEOUL,2025-01-26T05:22:00+09:00,social,premium,desktop
USR-001587,43,male,GYEONGGI,2024-10-24T11:42:00+09:00,organic,basic,desktop
USR-001588,33,female,BUSAN,2024-12-05T21:49:00+09:00,referral,basic,mobile
USR-001589,50,male,SEOUL,2024-09-25T02:44:00+09:00,affiliate,plus,mobile
USR-001590,23,female,GYEONGGI,2025-01-18T01:28:00+09:00,referral,basic,mobile
USR-001591,38,male,GYEONGGI,2025-05-16T16:27:00+09:00,organic,premium,mobile
USR-001592,28,male,INCHEON,2026-04-05T14:07:00+09:00,social,basic,mobile
USR-001593,34,male,GWANGJU,2024-08-08T10:21:00+09:00,paid_search,basic,mobile
USR-001594,48,female,GYEONGGI,2026-01-15T05:13:00+09:00,organic,basic,mobile
USR-001595,35,male,SEOUL,2026-04-01T11:06:00+09:00,paid_search,plus,desktop
USR-001596,41,male,SEOUL,2024-07-04T06:56:00+09:00,social,basic,mobile
USR-001597,29,male,SEOUL,2025-11-23T22:35:00+09:00,affiliate,plus,mobile
USR-001598,18,female,DAEJEON,2025-01-26T13:12:00+09:00,paid_search,basic,mobile
USR-001599,54,male,GYEONGGI,2025-02-03T03:56:00+09:00,organic,plus,mobile
USR-001600,44,male,OTHER,2026-01-29T12:16:00+09:00,referral,basic,desktop
USR-001601,38,female,DAEGU,2025-11-08T19:51:00+09:00,email,plus,mobile
USR-001602,28,female,DAEGU,2024-10-23T23:27:00+09:00,affiliate,plus,mobile
USR-001603,44,male,SEOUL,2025-04-01T22:40:00+09:00,social,basic,desktop
USR-001604,48,female,GWANGJU,2025-03-06T09:57:00+09:00,organic,basic,desktop
USR-001605,28,female,SEOUL,2025-06-18T22:08:00+09:00,social,premium,mobile
USR-001606,34,male,DAEJEON,2024-10-16T14:45:00+09:00,social,basic,mobile
USR-001607,50,female,GYEONGGI,2026-06-11T00:00:00+09:00,referral,basic,desktop
USR-001608,36,male,SEOUL,2024-08-30T19:47:00+09:00,organic,basic,tablet
USR-001609,21,female,GYEONGGI,2024-11-14T23:46:00+09:00,organic,basic,mobile
USR-001610,53,female,INCHEON,2025-07-02T06:49:00+09:00,social,basic,mobile
USR-001611,31,female,DAEGU,2024-06-30T06:03:00+09:00,affiliate,basic,mobile
USR-001612,27,female,SEOUL,2025-07-04T17:31:00+09:00,paid_search,premium,mobile
USR-001613,35,male,INCHEON,2024-12-16T16:27:00+09:00,email,basic,mobile
USR-001614,45,female,SEOUL,2025-02-16T18:31:00+09:00,social,premium,tablet
USR-001615,46,male,INCHEON,2025-01-14T22:35:00+09:00,paid_search,basic,mobile
USR-001616,26,female,SEOUL,2024-07-26T10:07:00+09:00,social,plus,desktop
USR-001617,38,male,GYEONGGI,2024-08-14T16:53:00+09:00,affiliate,premium,mobile
USR-001618,39,female,SEOUL,2025-10-29T05:21:00+09:00,direct,basic,mobile
USR-001619,43,female,SEOUL,2025-08-15T02:33:00+09:00,social,basic,desktop
USR-001620,43,male,BUSAN,2024-10-05T04:15:00+09:00,email,basic,mobile
USR-001621,26,male,OTHER,2026-01-08T16:28:00+09:00,email,plus,mobile
USR-001622,24,female,GWANGJU,2026-05-05T16:15:00+09:00,referral,premium,mobile
USR-001623,36,male,SEOUL,2024-08-09T12:13:00+09:00,organic,plus,desktop
USR-001624,27,female,DAEJEON,2025-09-09T14:46:00+09:00,email,basic,desktop
USR-001625,63,male,BUSAN,2024-12-03T14:40:00+09:00,direct,basic,desktop
USR-001626,24,male,DAEGU,2024-08-26T15:00:00+09:00,paid_search,plus,mobile
USR-001627,33,female,DAEGU,2024-12-16T00:24:00+09:00,social,basic,mobile
USR-001628,45,male,DAEGU,2025-01-14T03:25:00+09:00,paid_search,basic,mobile
USR-001629,39,male,SEOUL,2024-11-16T23:32:00+09:00,organic,plus,mobile
USR-001630,62,female,DAEJEON,2025-06-12T21:04:00+09:00,referral,plus,mobile
USR-001631,55,female,SEOUL,2024-09-01T13:27:00+09:00,social,plus,desktop
USR-001632,26,male,SEOUL,2026-05-08T17:07:00+09:00,paid_search,basic,mobile
USR-001633,32,male,BUSAN,2024-08-23T18:42:00+09:00,affiliate,basic,mobile
USR-001634,34,female,GYEONGGI,2026-02-07T10:17:00+09:00,paid_search,basic,desktop
USR-001635,26,unknown,GYEONGGI,2025-03-24T18:25:00+09:00,affiliate,plus,mobile
USR-001636,67,male,SEOUL,2025-12-30T23:57:00+09:00,paid_search,basic,desktop
USR-001637,35,male,SEOUL,2024-10-21T19:54:00+09:00,organic,basic,mobile
USR-001638,32,male,SEOUL,2026-04-13T08:59:00+09:00,organic,basic,mobile
USR-001639,19,female,GYEONGGI,2024-10-05T01:23:00+09:00,organic,basic,mobile
USR-001640,41,male,SEOUL,2025-10-22T00:28:00+09:00,paid_search,basic,tablet
USR-001641,35,male,GYEONGGI,2026-04-02T07:46:00+09:00,direct,basic,desktop
USR-001642,62,female,GYEONGGI,2025-02-20T02:01:00+09:00,referral,premium,mobile
USR-001643,20,female,DAEGU,2024-08-10T22:22:00+09:00,paid_search,plus,tablet
USR-001644,19,male,GYEONGGI,2025-04-29T14:38:00+09:00,paid_search,basic,mobile
USR-001645,28,male,GYEONGGI,2024-11-17T21:53:00+09:00,social,basic,mobile
USR-001646,34,female,GYEONGGI,2025-01-22T17:50:00+09:00,organic,basic,mobile
USR-001647,63,female,SEOUL,2026-06-09T20:21:00+09:00,direct,vip,tablet
USR-001648,43,male,GYEONGGI,2025-12-06T23:50:00+09:00,direct,basic,desktop
USR-001649,21,male,SEOUL,2025-03-21T13:11:00+09:00,social,vip,mobile
USR-001650,29,male,SEOUL,2025-11-26T05:36:00+09:00,direct,premium,mobile
USR-001651,32,female,SEOUL,2025-04-03T02:00:00+09:00,email,basic,mobile
USR-001652,36,male,GYEONGGI,2025-12-29T04:03:00+09:00,paid_search,premium,mobile
USR-001653,48,male,BUSAN,2025-07-01T16:24:00+09:00,organic,basic,desktop
USR-001654,27,male,SEOUL,2024-08-11T18:19:00+09:00,direct,plus,mobile
USR-001655,22,female,GYEONGGI,2024-11-08T15:13:00+09:00,paid_search,plus,mobile
USR-001656,23,male,SEOUL,2025-02-26T02:43:00+09:00,organic,basic,mobile
USR-001657,27,female,SEOUL,2025-01-16T04:07:00+09:00,paid_search,plus,desktop
USR-001658,55,male,INCHEON,2025-06-10T06:37:00+09:00,email,basic,desktop
USR-001659,29,male,GYEONGGI,2026-03-12T09:56:00+09:00,paid_search,basic,mobile
USR-001660,40,female,BUSAN,2025-10-07T10:48:00+09:00,referral,premium,desktop
USR-001661,41,female,OTHER,2024-10-23T21:44:00+09:00,organic,basic,desktop
USR-001662,61,male,DAEJEON,2026-01-12T00:12:00+09:00,social,basic,desktop
USR-001663,40,male,GYEONGGI,2025-08-07T03:51:00+09:00,affiliate,basic,mobile
USR-001664,26,male,GYEONGGI,2026-03-22T11:26:00+09:00,direct,plus,mobile
USR-001665,42,male,BUSAN,2025-06-22T09:19:00+09:00,direct,basic,desktop
USR-001666,37,female,SEOUL,2025-01-06T14:30:00+09:00,affiliate,vip,mobile
USR-001667,43,female,GWANGJU,2026-03-21T13:07:00+09:00,affiliate,plus,mobile
USR-001668,29,male,GYEONGGI,2026-05-26T03:10:00+09:00,paid_search,basic,mobile
USR-001669,33,male,GYEONGGI,2024-12-16T03:26:00+09:00,social,basic,mobile
USR-001670,29,female,DAEGU,2025-02-09T13:07:00+09:00,organic,basic,desktop
USR-001671,25,female,SEOUL,2025-06-05T18:21:00+09:00,social,basic,mobile
USR-001672,65,female,GYEONGGI,2025-08-06T09:34:00+09:00,social,premium,desktop
USR-001673,34,female,INCHEON,2025-12-21T16:06:00+09:00,direct,basic,mobile
USR-001674,49,male,GYEONGGI,2024-09-12T07:46:00+09:00,paid_search,basic,desktop
USR-001675,61,male,GYEONGGI,2026-02-05T10:53:00+09:00,affiliate,basic,mobile
USR-001676,33,female,GYEONGGI,2026-01-25T00:34:00+09:00,paid_search,basic,mobile
USR-001677,19,male,INCHEON,2026-01-07T23:08:00+09:00,referral,basic,mobile
USR-001678,58,male,INCHEON,2026-05-17T12:41:00+09:00,organic,basic,mobile
USR-001679,53,male,SEOUL,2025-01-07T13:12:00+09:00,organic,basic,mobile
USR-001680,30,male,SEOUL,2024-10-17T04:22:00+09:00,paid_search,premium,mobile
USR-001681,31,male,DAEGU,2025-01-20T00:48:00+09:00,organic,plus,mobile
USR-001682,34,female,SEOUL,2025-08-18T14:10:00+09:00,paid_search,basic,mobile
USR-001683,49,male,SEOUL,2024-12-04T21:41:00+09:00,organic,plus,mobile
USR-001684,30,female,GYEONGGI,2024-08-29T07:15:00+09:00,social,premium,mobile
USR-001685,68,female,DAEGU,2025-12-31T00:27:00+09:00,paid_search,basic,mobile
USR-001686,25,female,SEOUL,2026-05-17T08:53:00+09:00,direct,basic,mobile
USR-001687,62,male,SEOUL,2026-06-09T12:36:00+09:00,paid_search,basic,mobile
USR-001688,28,male,GYEONGGI,2025-02-03T22:43:00+09:00,paid_search,basic,mobile
USR-001689,28,male,GYEONGGI,2025-12-10T06:45:00+09:00,direct,vip,desktop
USR-001690,53,male,SEOUL,2026-02-03T17:59:00+09:00,affiliate,basic,desktop
USR-001691,35,female,GYEONGGI,2025-06-09T21:52:00+09:00,direct,basic,mobile
USR-001692,29,male,SEOUL,2024-10-12T00:56:00+09:00,direct,basic,mobile
USR-001693,30,female,SEOUL,2024-08-27T17:23:00+09:00,paid_search,plus,mobile
USR-001694,29,female,BUSAN,2025-10-18T22:27:00+09:00,affiliate,plus,desktop
USR-001695,51,male,SEOUL,2025-03-05T19:42:00+09:00,social,plus,mobile
USR-001696,19,female,SEOUL,2025-08-12T23:22:00+09:00,direct,basic,mobile
USR-001697,39,female,BUSAN,2026-04-27T20:34:00+09:00,direct,basic,tablet
USR-001698,49,male,GYEONGGI,2025-04-20T14:57:00+09:00,social,plus,desktop
USR-001699,52,female,GYEONGGI,2026-01-20T22:30:00+09:00,organic,basic,desktop
USR-001700,23,male,DAEJEON,2024-10-18T09:56:00+09:00,organic,basic,mobile
USR-001701,37,female,DAEGU,2025-09-22T11:17:00+09:00,direct,vip,desktop
USR-001702,48,female,GYEONGGI,2025-06-25T21:15:00+09:00,social,plus,mobile
USR-001703,58,male,INCHEON,2024-09-06T11:24:00+09:00,email,plus,desktop
USR-001704,70,male,SEOUL,2025-02-12T11:54:00+09:00,referral,premium,desktop
USR-001705,39,female,SEOUL,2025-10-06T09:09:00+09:00,paid_search,basic,desktop
USR-001706,41,male,GYEONGGI,2026-06-28T13:37:00+09:00,organic,plus,mobile
USR-001707,20,female,SEOUL,2026-04-04T08:15:00+09:00,organic,plus,desktop
USR-001708,48,male,SEOUL,2025-02-09T12:01:00+09:00,direct,plus,mobile
USR-001709,25,male,SEOUL,2026-03-23T01:23:00+09:00,organic,plus,desktop
USR-001710,41,male,SEOUL,2025-07-20T08:25:00+09:00,email,basic,mobile
USR-001711,24,female,INCHEON,2024-08-01T13:40:00+09:00,social,basic,mobile
USR-001712,43,female,SEOUL,2025-03-27T08:27:00+09:00,referral,premium,mobile
USR-001713,41,male,OTHER,2025-05-27T03:55:00+09:00,affiliate,plus,desktop
USR-001714,34,male,GYEONGGI,2025-05-21T09:25:00+09:00,organic,basic,mobile
USR-001715,25,male,SEOUL,2025-04-02T19:37:00+09:00,organic,plus,mobile
USR-001716,51,female,DAEGU,2026-04-24T23:09:00+09:00,social,basic,mobile
USR-001717,55,male,GYEONGGI,2024-07-12T15:22:00+09:00,social,basic,mobile
USR-001718,38,male,SEOUL,2025-05-05T01:08:00+09:00,affiliate,plus,mobile
USR-001719,30,male,OTHER,2024-09-18T16:18:00+09:00,social,plus,mobile
USR-001720,32,female,SEOUL,2026-02-10T00:54:00+09:00,direct,plus,desktop
USR-001721,36,male,GYEONGGI,2024-07-13T22:02:00+09:00,paid_search,basic,mobile
USR-001722,19,male,DAEGU,2026-06-28T23:49:00+09:00,social,basic,mobile
USR-001723,22,female,GYEONGGI,2024-08-26T05:14:00+09:00,paid_search,plus,mobile
USR-001724,43,unknown,SEOUL,2026-03-11T11:37:00+09:00,social,basic,mobile
USR-001725,55,female,DAEJEON,2026-01-07T08:41:00+09:00,paid_search,basic,mobile
USR-001726,40,female,SEOUL,2025-08-13T06:59:00+09:00,social,basic,mobile
USR-001727,25,female,GYEONGGI,2025-05-16T11:43:00+09:00,direct,plus,mobile
USR-001728,33,female,SEOUL,2025-02-05T16:04:00+09:00,affiliate,plus,mobile
USR-001729,52,female,GYEONGGI,2024-11-02T21:19:00+09:00,paid_search,plus,mobile
USR-001730,29,female,SEOUL,2026-05-06T01:35:00+09:00,direct,basic,tablet
USR-001731,50,male,GYEONGGI,2025-10-15T07:33:00+09:00,social,basic,mobile
USR-001732,25,female,OTHER,2024-12-04T03:10:00+09:00,referral,basic,mobile
USR-001733,21,male,GYEONGGI,2026-05-08T08:00:00+09:00,direct,plus,mobile
USR-001734,52,female,GYEONGGI,2024-11-15T18:19:00+09:00,paid_search,plus,desktop
USR-001735,23,male,SEOUL,2024-11-13T20:00:00+09:00,organic,vip,tablet
USR-001736,55,male,SEOUL,2024-11-23T14:31:00+09:00,affiliate,plus,desktop
USR-001737,37,female,GYEONGGI,2025-06-30T12:31:00+09:00,social,plus,mobile
USR-001738,32,male,GYEONGGI,2025-03-23T01:21:00+09:00,affiliate,basic,mobile
USR-001739,43,male,GYEONGGI,2025-06-13T09:22:00+09:00,organic,basic,mobile
USR-001740,25,female,SEOUL,2024-09-14T14:47:00+09:00,organic,plus,desktop
USR-001741,63,female,OTHER,2024-11-21T15:33:00+09:00,organic,plus,desktop
USR-001742,40,male,GYEONGGI,2026-04-08T17:35:00+09:00,organic,basic,mobile
USR-001743,38,male,BUSAN,2026-02-13T00:22:00+09:00,paid_search,premium,mobile
USR-001744,43,female,OTHER,2025-11-01T09:25:00+09:00,paid_search,premium,mobile
USR-001745,18,female,SEOUL,2024-09-06T09:06:00+09:00,organic,plus,mobile
USR-001746,50,female,DAEJEON,2026-01-21T10:23:00+09:00,email,premium,desktop
USR-001747,55,male,GYEONGGI,2024-12-12T10:09:00+09:00,organic,premium,mobile
USR-001748,33,male,SEOUL,2024-12-23T10:06:00+09:00,paid_search,basic,tablet
USR-001749,20,female,SEOUL,2026-05-30T07:11:00+09:00,affiliate,basic,mobile
USR-001750,25,female,BUSAN,2025-12-29T16:51:00+09:00,organic,basic,mobile
USR-001751,25,unknown,GYEONGGI,2025-07-20T13:52:00+09:00,social,basic,mobile
USR-001752,33,female,DAEJEON,2026-06-18T00:25:00+09:00,referral,plus,desktop
USR-001753,57,female,SEOUL,2026-05-17T10:06:00+09:00,referral,basic,desktop
USR-001754,30,female,SEOUL,2025-08-01T10:53:00+09:00,social,basic,desktop
USR-001755,20,female,GYEONGGI,2025-10-27T04:08:00+09:00,referral,basic,mobile
USR-001756,29,male,GYEONGGI,2025-07-01T06:49:00+09:00,paid_search,basic,mobile
USR-001757,29,male,SEOUL,2025-07-05T10:55:00+09:00,organic,plus,mobile
USR-001758,27,female,SEOUL,2025-07-16T06:34:00+09:00,direct,basic,mobile
USR-001759,34,female,GWANGJU,2024-10-16T03:40:00+09:00,direct,premium,mobile
USR-001760,37,female,SEOUL,2024-11-03T04:32:00+09:00,organic,vip,desktop
USR-001761,44,male,INCHEON,2025-09-26T15:05:00+09:00,email,basic,mobile
USR-001762,51,female,SEOUL,2024-11-05T05:42:00+09:00,affiliate,plus,mobile
USR-001763,31,male,SEOUL,2025-04-05T05:20:00+09:00,affiliate,basic,desktop
USR-001764,53,female,SEOUL,2026-04-17T12:10:00+09:00,organic,basic,desktop
USR-001765,26,male,GYEONGGI,2026-03-24T20:03:00+09:00,referral,basic,mobile
USR-001766,36,male,SEOUL,2024-08-29T05:25:00+09:00,email,premium,mobile
USR-001767,27,female,SEOUL,2025-07-26T04:57:00+09:00,direct,vip,mobile
USR-001768,29,male,GYEONGGI,2024-07-05T05:51:00+09:00,social,plus,mobile
USR-001769,44,male,GYEONGGI,2024-09-30T14:34:00+09:00,social,premium,desktop
USR-001770,20,male,SEOUL,2025-10-09T10:37:00+09:00,organic,premium,mobile
USR-001771,58,male,BUSAN,2025-10-28T17:27:00+09:00,social,basic,desktop
USR-001772,42,female,BUSAN,2025-03-28T14:04:00+09:00,organic,basic,tablet
USR-001773,23,female,DAEGU,2024-08-22T07:08:00+09:00,organic,plus,mobile
USR-001774,19,female,GYEONGGI,2025-11-04T02:28:00+09:00,social,basic,mobile
USR-001775,46,male,GWANGJU,2025-09-20T02:54:00+09:00,social,basic,mobile
USR-001776,35,female,GWANGJU,2025-04-14T15:46:00+09:00,paid_search,basic,mobile
USR-001777,44,female,SEOUL,2025-08-16T02:53:00+09:00,direct,plus,mobile
USR-001778,40,male,SEOUL,2024-08-29T07:05:00+09:00,referral,vip,mobile
USR-001779,39,male,SEOUL,2024-11-17T22:45:00+09:00,direct,premium,mobile
USR-001780,54,female,GWANGJU,2026-05-21T07:18:00+09:00,organic,plus,desktop
USR-001781,34,female,SEOUL,2024-12-09T16:37:00+09:00,paid_search,basic,mobile
USR-001782,53,male,GYEONGGI,2024-08-03T05:08:00+09:00,referral,premium,mobile
USR-001783,36,male,DAEJEON,2024-10-30T22:09:00+09:00,organic,basic,desktop
USR-001784,32,male,GWANGJU,2026-01-22T22:15:00+09:00,paid_search,basic,mobile
USR-001785,39,male,BUSAN,2025-06-28T15:02:00+09:00,referral,basic,desktop
USR-001786,27,female,GYEONGGI,2026-06-09T13:13:00+09:00,referral,basic,mobile
USR-001787,34,male,BUSAN,2024-12-28T19:28:00+09:00,paid_search,basic,mobile
USR-001788,35,male,GYEONGGI,2024-12-17T08:01:00+09:00,referral,premium,mobile
USR-001789,60,male,GYEONGGI,2024-12-02T05:33:00+09:00,email,basic,desktop
USR-001790,65,unknown,GYEONGGI,2024-10-02T14:16:00+09:00,social,basic,mobile
USR-001791,52,male,DAEJEON,2025-09-06T17:15:00+09:00,organic,basic,mobile
USR-001792,29,male,OTHER,2025-11-07T03:41:00+09:00,organic,basic,mobile
USR-001793,46,male,DAEGU,2024-10-12T22:38:00+09:00,organic,basic,desktop
USR-001794,33,female,SEOUL,2024-10-05T15:16:00+09:00,social,plus,mobile
USR-001795,31,female,SEOUL,2025-10-16T18:48:00+09:00,paid_search,basic,mobile
USR-001796,41,female,SEOUL,2024-11-11T01:34:00+09:00,referral,plus,mobile
USR-001797,25,female,SEOUL,2025-07-02T11:40:00+09:00,referral,premium,mobile
USR-001798,52,male,SEOUL,2026-05-17T12:01:00+09:00,affiliate,plus,mobile
USR-001799,19,male,SEOUL,2026-06-25T06:25:00+09:00,organic,basic,mobile
USR-001800,59,male,GYEONGGI,2026-06-17T20:51:00+09:00,referral,basic,desktop
USR-001801,54,male,BUSAN,2025-09-28T00:35:00+09:00,paid_search,plus,desktop
USR-001802,51,female,SEOUL,2024-12-11T17:20:00+09:00,direct,basic,mobile
USR-001803,56,unknown,SEOUL,2026-03-02T04:27:00+09:00,paid_search,premium,mobile
USR-001804,51,male,GYEONGGI,2025-09-14T11:04:00+09:00,paid_search,basic,mobile
USR-001805,33,female,BUSAN,2025-08-28T10:43:00+09:00,paid_search,premium,mobile
USR-001806,43,female,OTHER,2026-01-27T12:12:00+09:00,referral,basic,mobile
USR-001807,19,male,DAEGU,2025-01-14T20:49:00+09:00,organic,basic,mobile
USR-001808,38,male,OTHER,2025-07-24T05:19:00+09:00,referral,plus,desktop
USR-001809,23,female,BUSAN,2024-08-07T14:19:00+09:00,referral,basic,mobile
USR-001810,71,female,GYEONGGI,2024-08-17T02:30:00+09:00,referral,basic,desktop
USR-001811,23,female,BUSAN,2024-10-14T04:21:00+09:00,social,basic,mobile
USR-001812,21,female,OTHER,2025-11-19T13:29:00+09:00,organic,basic,mobile
USR-001813,53,female,INCHEON,2025-05-27T08:05:00+09:00,organic,plus,mobile
USR-001814,38,female,GYEONGGI,2026-03-21T05:36:00+09:00,paid_search,plus,desktop
USR-001815,42,female,SEOUL,2026-02-15T14:04:00+09:00,paid_search,basic,desktop
USR-001816,41,male,OTHER,2026-06-19T03:37:00+09:00,affiliate,plus,mobile
USR-001817,23,male,BUSAN,2025-11-13T18:04:00+09:00,referral,basic,mobile
USR-001818,51,male,SEOUL,2024-10-04T17:06:00+09:00,referral,basic,desktop
USR-001819,37,male,SEOUL,2026-05-19T09:15:00+09:00,direct,basic,desktop
USR-001820,52,male,SEOUL,2026-05-28T19:22:00+09:00,social,vip,desktop
USR-001821,50,female,OTHER,2024-11-12T07:57:00+09:00,direct,basic,tablet
USR-001822,36,female,SEOUL,2024-11-14T21:08:00+09:00,paid_search,basic,mobile
USR-001823,35,male,DAEGU,2026-05-16T04:30:00+09:00,affiliate,plus,desktop
USR-001824,24,male,DAEJEON,2025-04-23T13:00:00+09:00,paid_search,basic,mobile
USR-001825,38,female,GYEONGGI,2024-09-13T07:17:00+09:00,organic,basic,mobile
USR-001826,24,female,INCHEON,2025-07-07T10:13:00+09:00,paid_search,basic,desktop
USR-001827,72,female,SEOUL,2025-04-26T20:42:00+09:00,referral,plus,desktop
USR-001828,28,female,GYEONGGI,2025-01-24T09:12:00+09:00,organic,basic,mobile
USR-001829,27,female,SEOUL,2026-02-08T10:02:00+09:00,social,basic,mobile
USR-001830,24,female,SEOUL,2026-02-17T16:23:00+09:00,paid_search,plus,mobile
USR-001831,39,female,INCHEON,2025-08-04T07:58:00+09:00,direct,basic,desktop
USR-001832,41,female,GYEONGGI,2025-07-10T13:00:00+09:00,paid_search,basic,mobile
USR-001833,46,male,SEOUL,2026-03-13T18:46:00+09:00,organic,premium,desktop
USR-001834,61,male,DAEGU,2025-07-12T11:24:00+09:00,organic,basic,tablet
USR-001835,35,female,INCHEON,2025-01-09T07:12:00+09:00,affiliate,basic,mobile
USR-001836,20,male,GYEONGGI,2025-02-24T18:15:00+09:00,social,plus,mobile
USR-001837,74,female,GYEONGGI,2024-08-23T01:39:00+09:00,email,vip,tablet
USR-001838,25,female,SEOUL,2026-02-09T12:00:00+09:00,social,basic,mobile
USR-001839,64,male,SEOUL,2025-04-02T02:17:00+09:00,direct,premium,desktop
USR-001840,34,male,GYEONGGI,2026-02-08T00:54:00+09:00,referral,basic,mobile
USR-001841,36,female,GYEONGGI,2025-10-17T15:06:00+09:00,referral,premium,desktop
USR-001842,34,female,GYEONGGI,2025-12-23T14:18:00+09:00,organic,premium,desktop
USR-001843,28,female,GYEONGGI,2025-02-26T02:51:00+09:00,social,basic,mobile
USR-001844,20,male,GYEONGGI,2026-01-14T00:26:00+09:00,email,basic,mobile
USR-001845,44,female,GYEONGGI,2026-03-18T19:11:00+09:00,social,basic,mobile
USR-001846,38,female,BUSAN,2024-10-21T17:12:00+09:00,social,premium,desktop
USR-001847,51,female,INCHEON,2025-06-06T20:06:00+09:00,email,plus,mobile
USR-001848,65,male,GYEONGGI,2024-11-16T06:59:00+09:00,social,basic,tablet
USR-001849,44,male,DAEGU,2025-10-13T09:21:00+09:00,social,plus,desktop
USR-001850,48,male,SEOUL,2026-04-07T02:30:00+09:00,organic,basic,desktop
USR-001851,25,male,BUSAN,2025-02-15T07:10:00+09:00,organic,plus,mobile
USR-001852,27,female,BUSAN,2026-05-09T23:37:00+09:00,paid_search,basic,mobile
USR-001853,38,male,GYEONGGI,2025-02-08T05:39:00+09:00,paid_search,basic,desktop
USR-001854,35,male,SEOUL,2026-05-16T05:22:00+09:00,direct,basic,mobile
USR-001855,20,male,GYEONGGI,2025-09-03T14:20:00+09:00,social,basic,mobile
USR-001856,41,male,SEOUL,2024-09-19T06:22:00+09:00,social,basic,mobile
USR-001857,38,female,SEOUL,2025-03-23T07:35:00+09:00,affiliate,plus,desktop
USR-001858,33,female,DAEGU,2025-09-12T12:55:00+09:00,organic,basic,mobile
USR-001859,27,male,GYEONGGI,2026-06-14T02:22:00+09:00,organic,plus,desktop
USR-001860,65,male,GYEONGGI,2026-01-11T12:49:00+09:00,social,basic,mobile
USR-001861,25,female,SEOUL,2025-01-11T08:37:00+09:00,organic,plus,mobile
USR-001862,53,female,GYEONGGI,2025-12-01T06:17:00+09:00,organic,plus,mobile
USR-001863,24,female,INCHEON,2025-01-10T06:34:00+09:00,email,basic,mobile
USR-001864,46,female,GYEONGGI,2025-11-20T14:54:00+09:00,organic,plus,mobile
USR-001865,47,male,SEOUL,2026-06-20T14:13:00+09:00,organic,plus,mobile
USR-001866,71,male,SEOUL,2025-06-29T23:54:00+09:00,paid_search,plus,desktop
USR-001867,28,female,INCHEON,2025-12-27T14:48:00+09:00,affiliate,basic,mobile
USR-001868,28,female,SEOUL,2024-12-11T22:36:00+09:00,referral,premium,mobile
USR-001869,46,female,INCHEON,2026-02-21T14:34:00+09:00,social,basic,desktop
USR-001870,43,female,DAEJEON,2024-10-20T05:43:00+09:00,direct,basic,mobile
USR-001871,34,female,GYEONGGI,2026-06-24T11:39:00+09:00,social,basic,mobile
USR-001872,25,male,OTHER,2025-05-31T22:54:00+09:00,organic,basic,mobile
